text_unit_id,1st_element
論語集註大全-憲問-10-02,"<canon id=""論語-憲問-10-02"">問子西。曰：「彼哉！彼哉！」</canon>"
論語集註大全-憲問-10-03,"<canon id=""論語-憲問-10-03"">問管仲。曰：「人也。奪伯氏騈邑三百，飯疏食，沒齒無怨言。」</canon>"
論語集註大全-憲問-11-01,"<canon id=""論語-憲問-11-01"">○子曰：「貧而無怨難，富而無驕易。」</canon>"
論語集註大全-憲問-12-01,"<canon id=""論語-憲問-12-01"">○子曰：「孟公綽爲趙魏老則優，不可以爲滕薛大夫。」</canon>"
論語集註大全-憲問-13-01,"<canon id=""論語-憲問-13-01"">○子路問成人。子曰：「若臧武仲之知，公綽之不欲，卞莊子之勇，冉求之藝，文之以禮樂，亦可以爲成人矣。」</canon>"
論語集註大全-憲問-13-02,"<canon id=""論語-憲問-13-02"">曰：「今之成人者何必然？見利思義，見危授命，久要不忘平生之言，亦可以爲成人矣。」</canon>"
論語集註大全-憲問-14-01,"<canon id=""論語-憲問-14-01"">○子問公叔文子於公明賈曰：「信乎，夫子不言、不笑、不取乎？」</canon>"
論語集註大全-憲問-14-02,"<canon id=""論語-憲問-14-02"">公明賈對曰：「以告者過也。夫子時然後言，人不厭其言；樂然後笑，人不厭其笑；義然後取，人不厭其取。」子曰：「其然，豈其然乎？」</canon>"
論語集註大全-憲問-15-01,"<canon id=""論語-憲問-15-01"">○子曰：「臧武仲以防求爲後於魯，雖曰不要君，吾不信也。」</canon>"
論語集註大全-憲問-16-01,"<canon id=""論語-憲問-16-01"">○子曰：「晋文公譎而不正，齊桓公正而不譎。」</canon>"
論語集註大全-憲問-17-01,"<canon id=""論語-憲問-17-01"">○子路曰：「桓公殺公子糾，召忽死之，管仲不死。」曰：「未仁乎？」</canon>"
論語集註大全-憲問-17-02,"<canon id=""論語-憲問-17-02"">子曰：「桓公九合諸侯，不以兵車，管仲之力也。如其仁！如其仁！」</canon>"
論語集註大全-憲問-18-01,"<canon id=""論語-憲問-18-01"">○子貢曰：「管仲非仁者與？桓公殺公子糾，不能死，又相之。」</canon>"
論語集註大全-憲問-18-02,"<canon id=""論語-憲問-18-02"">子曰：「管仲相桓公，覇諸侯，一匡天下，民到于今受其賜。微管仲，吾其被髮左衽矣。</canon>"
論語集註大全-憲問-18-03,"<canon id=""論語-憲問-18-03"">豈若匹夫匹婦之爲諒也，自經於溝瀆而莫之知也？」</canon>"
論語集註大全-憲問-19-01,"<canon id=""論語-憲問-19-01"">○公叔文子之臣大夫僎，與文子同升諸公。</canon>"
論語集註大全-憲問-19-02,"<canon id=""論語-憲問-19-02"">子聞之曰：「可以爲文矣。」</canon>"
論語集註大全-憲問-20-01,"<canon id=""論語-憲問-20-01"">○子言衛靈公之無道也，康子曰：「夫如是，奚而不喪？」</canon>"
論語集註大全-憲問-20-02,"<canon id=""論語-憲問-20-02"">孔子曰：「仲叔圉治賓客，祝駝治宗廟，王孫賈治軍旅。夫如是，奚其喪？」</canon>"
論語集註大全-憲問-21-01,"<canon id=""論語-憲問-21-01"">○子曰：「其言之不怍，則爲之也難。」</canon>"
論語集註大全-憲問-22-01,"<canon id=""論語-憲問-22-01"">○陳成子弑簡公。</canon>"
論語集註大全-憲問-22-02,"<canon id=""論語-憲問-22-02"">孔子沐浴而朝，告於哀公曰：「陳恒弑其君，請討之。」</canon>"
論語集註大全-憲問-22-03,"<canon id=""論語-憲問-22-03"">公曰：「告夫三子！」</canon>"
論語集註大全-憲問-22-04,"<canon id=""論語-憲問-22-04"">孔子曰：「以吾從大夫之後，不敢不告也。君曰『告夫三子』者！」</canon>"
論語集註大全-憲問-22-05,"<canon id=""論語-憲問-22-05"">之三子告，不可。孔子曰：「以吾從大夫之後，不敢不告也。」</canon>"
論語集註大全-憲問-23-01,"<canon id=""論語-憲問-23-01"">○子路問事君。子曰：「勿欺也，而犯之。」</canon>"
論語集註大全-憲問-24-01,"<canon id=""論語-憲問-24-01"">○子曰：「君子上達，小人下達。」</canon>"
論語集註大全-憲問-25-01,"<canon id=""論語-憲問-25-01"">○子曰：「古之學者爲己，今之學者爲人。」</canon>"
論語集註大全-憲問-26-01,"<canon id=""論語-憲問-26-01"">○蘧伯玉使人於孔子。</canon>"
論語集註大全-憲問-26-02,"<canon id=""論語-憲問-26-02"">孔子與之坐而問焉，曰：「夫子何爲？」對曰：「夫子欲寡其過而未能也。」使者出。子曰：「使乎！使乎！」</canon>"
論語集註大全-憲問-27-01,"<canon id=""論語-憲問-27-01"">○子曰：「不在其位，不謀其政。」</canon>"
論語集註大全-憲問-28-01,"<canon id=""論語-憲問-28-01"">○曾子曰：「君子思不出其位。」</canon>"
論語集註大全-憲問-29-01,"<canon id=""論語-憲問-29-01"">○子曰：「君子恥其言而過其行。」</canon>"
論語集註大全-憲問-30-01,"<canon id=""論語-憲問-30-01"">○子曰：「君子道者三，我無能焉：仁者不憂，知者不惑，勇者不懼。」</canon>"
論語集註大全-憲問-30-02,"<canon id=""論語-憲問-30-02"">子貢曰：「夫子自道也。」</canon>"
論語集註大全-憲問-31-01,"<canon id=""論語-憲問-31-01"">○子貢方人。子曰：「賜也賢乎哉？夫我則不暇。」</canon>"
論語集註大全-憲問-32-01,"<canon id=""論語-憲問-32-01"">○子曰：「不患人之不己知，患其不能也。」</canon>"
論語集註大全-憲問-33-01,"<canon id=""論語-憲問-33-01"">○子曰：「不逆詐，不億不信，抑亦先覺者，是賢乎！」</canon>"
論語集註大全-憲問-34-01,"<canon id=""論語-憲問-34-01"">○微生畝謂孔子曰：「丘何爲是栖栖者與？無乃爲佞乎？」</canon>"
論語集註大全-憲問-34-02,"<canon id=""論語-憲問-34-02"">孔子曰：「非敢爲佞也，疾固也。」</canon>"
論語集註大全-憲問-35-01,"<canon id=""論語-憲問-35-01"">○子曰：「驥不稱其力，稱其德也。」</canon>"
論語集註大全-憲問-36-01,"<canon id=""論語-憲問-36-01"">○或曰：「以德報怨，何如？」</canon>"
論語集註大全-憲問-36-02,"<canon id=""論語-憲問-36-02"">子曰：「何以報德？</canon>"
論語集註大全-憲問-36-03,"<canon id=""論語-憲問-36-03"">以直報怨，以德報德。」</canon>"
論語集註大全-憲問-37-01,"<canon id=""論語-憲問-37-01"">○子曰：「莫我知也夫！」</canon>"
論語集註大全-憲問-37-02,"<canon id=""論語-憲問-37-02"">子貢曰：「何爲其莫知子也？」子曰：「不怨天，不尤人，下學而上達。知我者其天乎！」</canon>"
論語集註大全-憲問-38-01,"<canon id=""論語-憲問-38-01"">○公伯寮愬子路於季孫。子服景伯以告，曰：「夫子固有惑志於公伯寮，吾力猶能肆諸市朝。」</canon>"
論語集註大全-憲問-38-02,"<canon id=""論語-憲問-38-02"">子曰：「道之將行也與，命也；道之將廢也與，命也。公伯寮其如命何！」</canon>"
論語集註大全-憲問-39-01,"<canon id=""論語-憲問-39-01"">○子曰：「賢者辟世，</canon>"
論語集註大全-憲問-39-02,"<canon id=""論語-憲問-39-02"">其次辟地，</canon>"
論語集註大全-憲問-39-03,"<canon id=""論語-憲問-39-03"">其次辟色，</canon>"
論語集註大全-憲問-39-04,"<canon id=""論語-憲問-39-04"">其次辟言。」</canon>"
論語集註大全-憲問-40-01,"<canon id=""論語-憲問-40-01"">○子曰：「作者七人矣。」</canon>"
論語集註大全-憲問-41-01,"<canon id=""論語-憲問-41-01"">○子路宿於石門。晨門曰：「奚自？」子路曰：「自孔氏。」曰：「是知其不可而爲之者與？」</canon>"
論語集註大全-憲問-42-01,"<canon id=""論語-憲問-42-01"">○子擊磬於衛，有荷蕢而過孔氏之門者，曰：「有心哉，擊磬乎！」</canon>"
論語集註大全-憲問-42-02,"<canon id=""論語-憲問-42-02"">旣而曰：「鄙哉，硜硜乎！莫己知也，斯已而已矣。『深則厲，淺則揭。』」</canon>"
論語集註大全-憲問-42-03,"<canon id=""論語-憲問-42-03"">子曰：「果哉！末之難矣。」</canon>"
論語集註大全-憲問-43-01,"<canon id=""論語-憲問-43-01"">○子張曰：「書云：『高宗諒陰，三年不言。』何謂也？」</canon>"
論語集註大全-憲問-43-02,"<canon id=""論語-憲問-43-02"">子曰：「何必高宗，古之人皆然。君薨，百官總己以聽於冢宰三年。」</canon>"
論語集註大全-憲問-44-01,"<canon id=""論語-憲問-44-01"">○子曰：「上好禮，則民易使也。」</canon>"
論語集註大全-憲問-45-01,"<canon id=""論語-憲問-45-01"">○子路問君子。子曰：「修己以敬。」曰：「如斯而已乎？」曰：「修己以安人。」曰：「如斯而已乎？」曰：「修己以安百姓。修己以安百姓，堯舜其猶病諸！」</canon>"
論語集註大全-憲問-46-01,"<canon id=""論語-憲問-46-01"">○原壤夷俟。子曰：「幼而不孫弟，長而無述焉，老而不死，是爲賊！」以杖叩其脛。</canon>"
論語集註大全-憲問-47-01,"<canon id=""論語-憲問-47-01"">○闕黨童子將命。或問之曰：「益者與？」</canon>"
論語集註大全-憲問-47-02,"<canon id=""論語-憲問-47-02"">子曰：「吾見其居於位也，見其與先生並行也。非求益者也，欲速成者也。」</canon>"
論語集註大全-衛靈公,"<heading id=""論語-衛靈公"">論語集註大全 / 衛靈公</heading>"
論語集註大全-衛靈公-01-01,"<canon id=""論語-衛靈公-01-01"">○衛靈公問陳於孔子。孔子對曰：「俎豆之事，則嘗聞之矣；軍旅之事，未之學也。」明日遂行。</canon>"
論語集註大全-衛靈公-01-02,"<canon id=""論語-衛靈公-01-02"">在陳絶糧，從者病，莫能興。</canon>"
論語集註大全-衛靈公-01-03,"<canon id=""論語-衛靈公-01-03"">子路慍見曰：「君子亦有窮乎？」子曰：「君子固窮，小人窮斯濫矣。」</canon>"
論語集註大全-衛靈公-02-01,"<canon id=""論語-衛靈公-02-01"">○子曰：「賜也，女以予爲多學而識之者與？」</canon>"
論語集註大全-衛靈公-02-02,"<canon id=""論語-衛靈公-02-02"">對曰：「然，非與？」</canon>"
論語集註大全-衛靈公-02-03,"<canon id=""論語-衛靈公-02-03"">曰：「非也，予一以貫之。」</canon>"
論語集註大全-衛靈公-03-01,"<canon id=""論語-衛靈公-03-01"">○子曰：「由，知德者鮮矣。」</canon>"
論語集註大全-衛靈公-04-01,"<canon id=""論語-衛靈公-04-01"">○子曰：「無爲而治者，其舜也與？夫何爲哉，恭己正南面而已矣。」</canon>"
論語集註大全-衛靈公-05-01,"<canon id=""論語-衛靈公-05-01"">○子張問行。</canon>"
論語集註大全-衛靈公-05-02,"<canon id=""論語-衛靈公-05-02"">子曰：「言忠信，行篤敬，雖蠻貊之邦行矣；言不忠信，行不篤敬，雖州里行乎哉？</canon>"
論語集註大全-衛靈公-05-03,"<canon id=""論語-衛靈公-05-03"">立則見其參於前也，在輿則見其倚於衡也，夫然後行。」</canon>"
論語集註大全-衛靈公-05-04,"<canon id=""論語-衛靈公-05-04"">子張書諸紳。</canon>"
論語集註大全-衛靈公-06-01,"<canon id=""論語-衛靈公-06-01"">○子曰：「直哉史魚！邦有道，如矢；邦無道，如矢。</canon>"
論語集註大全-衛靈公-06-02,"<canon id=""論語-衛靈公-06-02"">君子哉蘧伯玉！邦有道則仕，邦無道則可卷而懷之。」</canon>"
論語集註大全-衛靈公-07-01,"<canon id=""論語-衛靈公-07-01"">○子曰：「可與言而不與之言，失人；不可與言而與之言，失言。知者不失人，亦不失言。」</canon>"
論語集註大全-衛靈公-08-01,"<canon id=""論語-衛靈公-08-01"">○子曰：「志士仁人，無求生以害仁，有殺身以成仁。」</canon>"
論語集註大全-衛靈公-09-01,"<canon id=""論語-衛靈公-09-01"">○子貢問爲仁。子曰：「工欲善其事，必先利其器。居是邦也，事其大夫之賢者，友其士之仁者。」</canon>"
論語集註大全-衛靈公-10-01,"<canon id=""論語-衛靈公-10-01"">○顔淵問爲邦。</canon>"
論語集註大全-衛靈公-10-02,"<canon id=""論語-衛靈公-10-02"">子曰：「行夏之時，</canon>"
論語集註大全-衛靈公-10-03,"<canon id=""論語-衛靈公-10-03"">乘殷之輅，</canon>"
論語集註大全-衛靈公-10-04,"<canon id=""論語-衛靈公-10-04"">服周之冕，</canon>"
論語集註大全-衛靈公-10-05,"<canon id=""論語-衛靈公-10-05"">樂則韶舞。</canon>"
論語集註大全-衛靈公-10-06,"<canon id=""論語-衛靈公-10-06"">放鄭聲，遠佞人。鄭聲淫，佞人殆。」</canon>"
論語集註大全-衛靈公-11-01,"<canon id=""論語-衛靈公-11-01"">○子曰：「人無遠慮，必有近憂。」</canon>"
論語集註大全-衛靈公-12-01,"<canon id=""論語-衛靈公-12-01"">○子曰：「已矣乎！吾未見好德如好色者也。」</canon>"
論語集註大全-衛靈公-13-01,"<canon id=""論語-衛靈公-13-01"">○子曰：「臧文仲其竊位者與！知柳下惠之賢而不與立也。」</canon>"
論語集註大全-衛靈公-14-01,"<canon id=""論語-衛靈公-14-01"">○子曰：「躬自厚而薄責於人，則遠怨矣。」</canon>"
論語集註大全-衛靈公-15-01,"<canon id=""論語-衛靈公-15-01"">○子曰：「不曰『如之何，如之何』者，吾末如之何也已矣。」</canon>"
論語集註大全-衛靈公-16-01,"<canon id=""論語-衛靈公-16-01"">○子曰：「群居終日，言不及義，好行小慧，難矣哉！」</canon>"
論語集註大全-衛靈公-17-01,"<canon id=""論語-衛靈公-17-01"">○子曰：「君子義以爲質，禮以行之，孫以出之，信以成之。君子哉！」</canon>"
論語集註大全-衛靈公-18-01,"<canon id=""論語-衛靈公-18-01"">○子曰：「君子病無能焉，不病人之不己知也。」</canon>"
論語集註大全-衛靈公-19-01,"<canon id=""論語-衛靈公-19-01"">○子曰：「君子疾沒世而名不稱焉。」</canon>"
論語集註大全-衛靈公-20-01,"<canon id=""論語-衛靈公-20-01"">○子曰：「君子求諸己，小人求諸人。」</canon>"
論語集註大全-衛靈公-21-01,"<canon id=""論語-衛靈公-21-01"">○子曰：「君子矜而不爭，羣而不黨。」</canon>"
論語集註大全-衛靈公-22-01,"<canon id=""論語-衛靈公-22-01"">○子曰：「君子不以言擧人，不以人廢言。」</canon>"
論語集註大全-衛靈公-23-01,"<canon id=""論語-衛靈公-23-01"">○子貢問曰：「有一言而可以終身行之者乎？」子曰：「其恕乎！己所不欲，勿施於人。」</canon>"
論語集註大全-衛靈公-24-01,"<canon id=""論語-衛靈公-24-01"">○子曰：「吾之於人也，誰毁誰譽？如有所譽者，其有所試矣。</canon>"
論語集註大全-衛靈公-24-02,"<canon id=""論語-衛靈公-24-02"">斯民也，三代之所以直道而行也。」</canon>"
論語集註大全-衛靈公-25-01,"<canon id=""論語-衛靈公-25-01"">○子曰：「吾猶及史之闕文也。有馬者借人乘之，今亡矣夫！」</canon>"
論語集註大全-衛靈公-26-01,"<canon id=""論語-衛靈公-26-01"">○子曰：「巧言亂德，小不忍則亂大謀。」</canon>"
論語集註大全-衛靈公-27-01,"<canon id=""論語-衛靈公-27-01"">○子曰：「衆惡之，必察焉；衆好之，必察焉。」</canon>"
論語集註大全-衛靈公-28-01,"<canon id=""論語-衛靈公-28-01"">○子曰：「人能弘道，非道弘人。」</canon>"
論語集註大全-衛靈公-29-01,"<canon id=""論語-衛靈公-29-01"">○子曰：「過而不改，是謂過矣。」</canon>"
論語集註大全-衛靈公-30-01,"<canon id=""論語-衛靈公-30-01"">○子曰：「吾嘗終日不食，終夜不寢，以思，無益，不如學也。」</canon>"
論語集註大全-衛靈公-31-01,"<canon id=""論語-衛靈公-31-01"">○子曰：「君子謀道不謀食。耕也，餒在其中矣；學也，祿在其中矣。君子憂道不憂貧。」</canon>"
論語集註大全-衛靈公-32-01,"<canon id=""論語-衛靈公-32-01"">○子曰：「知及之，仁不能守之，雖得之，必失之；</canon>"
論語集註大全-衛靈公-32-02,"<canon id=""論語-衛靈公-32-02"">知及之，仁能守之，不莊以涖之，則民不敬；</canon>"
論語集註大全-衛靈公-32-03,"<canon id=""論語-衛靈公-32-03"">知及之，仁能守之，莊以涖之，動之不以禮，未善也。」</canon>"
論語集註大全-衛靈公-33-01,"<canon id=""論語-衛靈公-33-01"">○子曰：「君子不可小知而可大受也，小人不可大受而可小知也。」</canon>"
論語集註大全-衛靈公-34-01,"<canon id=""論語-衛靈公-34-01"">○子曰：「民之於仁也，甚於水火。水火，吾見蹈而死者矣，未見蹈仁而死者也。」</canon>"
論語集註大全-衛靈公-35-01,"<canon id=""論語-衛靈公-35-01"">○子曰：「當仁不讓於師。」</canon>"
論語集註大全-衛靈公-36-01,"<canon id=""論語-衛靈公-36-01"">○子曰：「君子貞而不諒。」</canon>"
論語集註大全-衛靈公-37-01,"<canon id=""論語-衛靈公-37-01"">○子曰：「事君，敬其事而後其食。」</canon>"
論語集註大全-衛靈公-38-01,"<canon id=""論語-衛靈公-38-01"">○子曰：「有敎無類。」</canon>"
論語集註大全-衛靈公-39-01,"<canon id=""論語-衛靈公-39-01"">○子曰：「道不同，不相爲謀。」</canon>"
論語集註大全-衛靈公-40-01,"<canon id=""論語-衛靈公-40-01"">○子曰：「辭達而已矣。」</canon>"
論語集註大全-衛靈公-41-01,"<canon id=""論語-衛靈公-41-01"">○師冕見，及階，子曰：「階也。」及席，子曰：「席也。」皆坐，子告之曰：「某在斯，某在斯。」</canon>"
論語集註大全-衛靈公-41-02,"<canon id=""論語-衛靈公-41-02"">師冕出。子張問曰：「與師言之道與？」</canon>"
論語集註大全-衛靈公-41-03,"<canon id=""論語-衛靈公-41-03"">子曰：「然，固相師之道也。」</canon>"
論語集註大全-季氏,"<heading id=""論語-季氏"">論語集註大全 / 季氏</heading>"
論語集註大全-季氏-01-01,"<canon id=""論語-季氏-01-01"">○季氏將伐顓臾。</canon>"
論語集註大全-季氏-01-02,"<canon id=""論語-季氏-01-02"">冉有、季路見於孔子曰：「季氏將有事於顓臾。」</canon>"
論語集註大全-季氏-01-03,"<canon id=""論語-季氏-01-03"">孔子曰：「求！無乃爾是過與？</canon>"
論語集註大全-季氏-01-04,"<canon id=""論語-季氏-01-04"">夫顓臾，昔者先王以爲東蒙主，且在邦域之中矣，是社稷之臣也，何以伐爲？」</canon>"
論語集註大全-季氏-01-05,"<canon id=""論語-季氏-01-05"">冉有曰：「夫子欲之，吾二臣者皆不欲也。」</canon>"
論語集註大全-季氏-01-06,"<canon id=""論語-季氏-01-06"">孔子曰：「求！周任有言曰：『陳力就列，不能者止。』危而不持，顚而不扶，則將焉用彼相矣？</canon>"
論語集註大全-季氏-01-07,"<canon id=""論語-季氏-01-07"">且爾言過矣，虎兕出於柙，龜玉毁於櫝中，是誰之過與？」</canon>"
論語集註大全-季氏-01-08,"<canon id=""論語-季氏-01-08"">冉有曰：「今夫顓臾，固而近於費，今不取，後世必爲子孫憂。」</canon>"
論語集註大全-季氏-01-09,"<canon id=""論語-季氏-01-09"">孔子曰：「求！君子疾夫舍曰『欲之』而必爲之辭。</canon>"
論語集註大全-季氏-01-10,"<canon id=""論語-季氏-01-10"">丘也聞有國有家者，不患寡而患不均，不患貧而患不安。蓋均無貧，和無寡，安無傾。</canon>"
論語集註大全-季氏-01-11,"<canon id=""論語-季氏-01-11"">夫如是，故遠人不服，則修文德以來之；旣來之，則安之。</canon>"
論語集註大全-季氏-01-12,"<canon id=""論語-季氏-01-12"">今由與求也，相夫子，遠人不服而不能來也，邦分崩離析而不能守也，</canon>"
論語集註大全-季氏-01-13,"<canon id=""論語-季氏-01-13"">而謀動干戈於邦內。吾恐季孫之憂，不在顓臾，而在蕭墻之內也。」</canon>"
論語集註大全-季氏-02-01,"<canon id=""論語-季氏-02-01"">○孔子曰：「天下有道，則禮樂征伐自天子出；天下無道，則禮樂征伐自諸侯出。自諸侯出，蓋十世希不失矣；自大夫出，五世希不失矣；陪臣執國命，三世希不失矣。</canon>"
論語集註大全-季氏-02-02,"<canon id=""論語-季氏-02-02"">天下有道，則政不在大夫；</canon>"
論語集註大全-季氏-02-03,"<canon id=""論語-季氏-02-03"">天下有道，則庶人不議。」</canon>"
論語集註大全-季氏-03-01,"<canon id=""論語-季氏-03-01"">○孔子曰：「祿之去公室五世矣，政逮於大夫四世矣，故夫三桓之子孫微矣。」</canon>"
論語集註大全-季氏-04-01,"<canon id=""論語-季氏-04-01"">○孔子曰：「益者三友，損者三友。友直，友諒，友多聞，益矣；友便辟，友善柔，友便佞，損矣。」</canon>"
論語集註大全-季氏-05-01,"<canon id=""論語-季氏-05-01"">○孔子曰：「益者三樂，損者三樂。樂節禮樂，樂道人之善，樂多賢友，益矣；樂驕樂，樂佚遊，樂宴樂，損矣。」</canon>"
論語集註大全-季氏-06-01,"<canon id=""論語-季氏-06-01"">○孔子曰：「侍於君子有三愆：言未及之而言謂之躁，言及之而不言謂之隱，未見顔色而言謂之瞽。」</canon>"
論語集註大全-季氏-07-01,"<canon id=""論語-季氏-07-01"">○孔子曰：「君子有三戒：少之時，血氣未定，戒之在色；及其壯也，血氣方剛，戒之在鬪；及其老也，血氣旣衰，戒之在得。」</canon>"
論語集註大全-季氏-08-01,"<canon id=""論語-季氏-08-01"">○孔子曰：「君子有三畏：畏天命，畏大人，畏聖人之言。</canon>"
論語集註大全-季氏-08-02,"<canon id=""論語-季氏-08-02"">小人不知天命而不畏也，狎大人，侮聖人之言。」</canon>"
論語集註大全-季氏-09-01,"<canon id=""論語-季氏-09-01"">○孔子曰：「生而知之者，上也；學而知之者，次也；困而學之，又其次也；困而不學，民斯爲下矣。」</canon>"
論語集註大全-季氏-10-01,"<canon id=""論語-季氏-10-01"">○孔子曰：「君子有九思：視思明，聽思聰，色思溫，貌思恭，言思忠，事思敬，疑思問，忿思難，見得思義。」</canon>"
論語集註大全-季氏-11-01,"<canon id=""論語-季氏-11-01"">○孔子曰：「見善如不及，見不善如探湯。吾見其人矣，吾聞其語矣。</canon>"
論語集註大全-季氏-11-02,"<canon id=""論語-季氏-11-02"">隱居以求其志，行義以達其道。吾聞其語矣，未見其人也。」</canon>"
論語集註大全-季氏-12-01,"<canon id=""論語-季氏-12-01"">○齊景公有馬千駟，死之日，民無德而稱焉。伯夷叔齊餓于首陽之下，民到于今稱之。</canon>"
論語集註大全-季氏-12-02,"<canon id=""論語-季氏-12-02"">其斯之謂與？</canon>"
論語集註大全-季氏-13-01,"<canon id=""論語-季氏-13-01"">○陳亢問於伯魚曰：「子亦有異聞乎？」</canon>"
論語集註大全-季氏-13-02,"<canon id=""論語-季氏-13-02"">對曰：「未也。嘗獨立，鯉趨而過庭，曰：『學詩乎？』對曰：『未也。』『不學詩，無以言。』鯉退而學詩。</canon>"
論語集註大全-季氏-13-03,"<canon id=""論語-季氏-13-03"">他日，又獨立，鯉趨而過庭，曰：『學禮乎？』對曰：『未也。』『不學禮，無以立。』鯉退而學禮。</canon>"
論語集註大全-季氏-13-04,"<canon id=""論語-季氏-13-04"">聞斯二者。」</canon>"
論語集註大全-季氏-13-05,"<canon id=""論語-季氏-13-05"">陳亢退而喜曰：「問一得三：聞詩，聞禮，又聞君子之遠其子也。」</canon>"
論語集註大全-季氏-14-01,"<canon id=""論語-季氏-14-01"">○邦君之妻，君稱之曰夫人，夫人自稱曰小童，邦人稱之曰君夫人，稱諸異邦曰寡小君，異邦人稱之亦曰君夫人。</canon>"
論語集註大全-陽貨,"<heading id=""論語-陽貨"">論語集註大全 / 陽貨</heading>"
論語集註大全-陽貨-01-01,"<canon id=""論語-陽貨-01-01"">○陽貨欲見孔子，孔子不見，歸孔子豚。孔子時其亡也，而往拜之，遇諸途。</canon>"
論語集註大全-陽貨-01-02,"<canon id=""論語-陽貨-01-02"">謂孔子曰：「來！予與爾言。」曰：「懷其寶而迷其邦，可謂仁乎？」曰：「不可。」「好從事而亟失時，可謂知乎？」曰：「不可。」「日月逝矣，歲不我與。」孔子曰：「諾，吾將仕矣。」</canon>"
論語集註大全-陽貨-02-01,"<canon id=""論語-陽貨-02-01"">○子曰：「性相近也，習相遠也。」</canon>"
論語集註大全-陽貨-03-01,"<canon id=""論語-陽貨-03-01"">○子曰：「唯上知與下愚不移。」</canon>"
論語集註大全-陽貨-04-01,"<canon id=""論語-陽貨-04-01"">○子之武城，聞弦歌之聲。</canon>"
論語集註大全-陽貨-04-02,"<canon id=""論語-陽貨-04-02"">夫子莞爾而笑，曰：「割鷄焉用牛刀？」</canon>"
論語集註大全-陽貨-04-03,"<canon id=""論語-陽貨-04-03"">子游對曰：「昔者偃也聞諸夫子曰：『君子學道則愛人，小人學道則易使也。』」</canon>"
論語集註大全-陽貨-04-04,"<canon id=""論語-陽貨-04-04"">子曰：「二三子！偃之言是也。前言戱之耳。」</canon>"
論語集註大全-陽貨-05-01,"<canon id=""論語-陽貨-05-01"">○公山弗擾以費畔，召，子欲往。</canon>"
論語集註大全-陽貨-05-02,"<canon id=""論語-陽貨-05-02"">子路不說，曰：「末之也已，何必公山氏之之也？」</canon>"
論語集註大全-陽貨-05-03,"<canon id=""論語-陽貨-05-03"">子曰：「夫召我者，而豈徒哉？如有用我者，吾其爲東周乎？」</canon>"
論語集註大全-陽貨-06-01,"<canon id=""論語-陽貨-06-01"">○子張問仁於孔子。孔子曰：「能行五者於天下爲仁矣。」「請問之。」曰：「恭、寬、信、敏、惠。恭則不侮，寬則得衆，信則人任焉，敏則有功，惠則足以使人。」</canon>"
論語集註大全-陽貨-07-01,"<canon id=""論語-陽貨-07-01"">○佛肹召，子欲往。</canon>"
論語集註大全-陽貨-07-02,"<canon id=""論語-陽貨-07-02"">子路曰：「昔者由也聞諸夫子曰：『親於其身爲不善者，君子不入也。』佛肹以中牟畔，子之往也，如之何？」</canon>"
論語集註大全-陽貨-07-03,"<canon id=""論語-陽貨-07-03"">子曰：「然，有是言也。不曰堅乎，磨而不磷；不曰白乎，涅而不緇。</canon>"
論語集註大全-陽貨-07-04,"<canon id=""論語-陽貨-07-04"">吾豈匏瓜也哉？焉能繫而不食？」</canon>"
論語集註大全-陽貨-08-01,"<canon id=""論語-陽貨-08-01"">○子曰：「由也，女聞六言六蔽矣乎？」對曰：「未也。」</canon>"
論語集註大全-陽貨-08-02,"<canon id=""論語-陽貨-08-02"">「居，吾語女。</canon>"
論語集註大全-陽貨-08-03,"<canon id=""論語-陽貨-08-03"">好仁不好學，其蔽也愚；好知不好學，其蔽也蕩；好信不好學，其蔽也賊；好直不好學，其蔽也絞；好勇不好學，其蔽也亂；好剛不好學，其蔽也狂。」</canon>"
論語集註大全-陽貨-09-01,"<canon id=""論語-陽貨-09-01"">○子曰：「小子何莫學夫詩？</canon>"
論語集註大全-陽貨-09-02,"<canon id=""論語-陽貨-09-02"">詩可以興，</canon>"
論語集註大全-陽貨-09-03,"<canon id=""論語-陽貨-09-03"">可以觀，</canon>"
論語集註大全-陽貨-09-04,"<canon id=""論語-陽貨-09-04"">可以群，</canon>"
論語集註大全-陽貨-09-05,"<canon id=""論語-陽貨-09-05"">可以怨。</canon>"
論語集註大全-陽貨-09-06,"<canon id=""論語-陽貨-09-06"">邇之事父，遠之事君，</canon>"
論語集註大全-陽貨-09-07,"<canon id=""論語-陽貨-09-07"">多識於鳥獸草木之名。」</canon>"
論語集註大全-陽貨-10-01,"<canon id=""論語-陽貨-10-01"">○子謂伯魚曰：「女爲周南、召南矣乎？人而不爲周南、召南，其猶正牆面而立也與？」</canon>"
論語集註大全-陽貨-11-01,"<canon id=""論語-陽貨-11-01"">○子曰：「禮云禮云，玉帛云乎哉？樂云樂云，鐘鼓云乎哉？」</canon>"
論語集註大全-陽貨-12-01,"<canon id=""論語-陽貨-12-01"">○子曰：「色厲而內荏，譬諸小人，其猶穿窬之盜也與？」</canon>"
論語集註大全-陽貨-13-01,"<canon id=""論語-陽貨-13-01"">○子曰：「鄕原，德之賊也。」</canon>"
論語集註大全-陽貨-14-01,"<canon id=""論語-陽貨-14-01"">○子曰：「道聽而塗說，德之棄也。」</canon>"
